Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    8224/24069326     void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep const&>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep const&) [14]
                0.00    0.00    8510/24069326     __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::difference_type __gnu_cxx::operator-<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&) [95]
                0.00    0.00  163488/24069326     Sheep* std::__niter_base<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >) [74]
                0.00    0.00 23888818/24069326     bool __gnu_cxx::operator!=<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&) [48]
[40]     1.6    0.01    0.00 24069326         __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::base() const [40]
-----------------------------------------------
                0.00    0.00      60/12125765     void std::_Construct<Patch>(Patch*) [117]
                0.00    0.00      60/12125765     void std::_Construct<std::vector<Patch, std::allocator<Patch> >, std::vector<Patch, std::allocator<Patch> > const&>(std::vector<Patch, std::allocator<Patch> >*, std::vector<Patch, std::allocator<Patch> > const&) [97]
                0.00    0.00     674/12125765     void std::_Construct<Wolf, Wolf&>(Wolf*, Wolf&) [113]
                0.00    0.00    1479/12125765     void std::_Construct<Sheep, Sheep&>(Sheep*, Sheep&) [109]
                0.00    0.00    3600/12125765     void std::_Construct<Patch, Patch const&>(Patch*, Patch const&) [103]
                0.00    0.00   10954/12125765     void std::_Construct<Sheep, Sheep const&>(Sheep*, Sheep const&) [81]
                0.00    0.00   11861/12125765     void std::_Construct<Wolf, Wolf const&>(Wolf*, Wolf const&) [87]
                0.00    0.00   78040/12125765     void __gnu_cxx::new_allocator<Wolf>::construct<Wolf, Wolf const&>(Wolf*, Wolf const&) [75]
                0.00    0.00  111857/12125765     void __gnu_cxx::new_allocator<Sheep>::construct<Sheep, Sheep>(Sheep*, Sheep&&) [68]
                0.00    0.00  124649/12125765     void __gnu_cxx::new_allocator<Wolf>::construct<Wolf, Wolf>(Wolf*, Wolf&&) [60]
                0.00    0.00 11782531/12125765     void __gnu_cxx::new_allocator<Sheep>::construct<Sheep, Sheep const&>(Sheep*, Sheep const&) [5]
[41]     1.6    0.01    0.00 12125765         operator new(unsigned long, void*) [41]
-----------------------------------------------
                0.00    0.00    3046/11864796     std::vector<Sheep, std::allocator<Sheep> >::back() [108]
                0.00    0.00   76243/11864796     displayLabels() [52]
                0.00    0.00 11785507/11864796     go() [2]
[42]     1.6    0.01    0.00 11864796         __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::operator*() const [42]
-----------------------------------------------
                0.01    0.00  335184/335184      std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [44]
[43]     1.6    0.01    0.00  335184         std::uniform_int_distribution<int>::param_type::param_type(int, int) [43]
-----------------------------------------------
                0.00    0.01  335184/335184      rand_int(int, int) [6]
[44]     1.6    0.00    0.01  335184         std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [44]
                0.01    0.00  335184/335184      std::uniform_int_distribution<int>::param_type::param_type(int, int) [43]
-----------------------------------------------
                0.01    0.00  306080/306080      double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [19]
[45]     1.6    0.01    0.00  306080         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [45]
-----------------------------------------------
                0.00    0.00     500/157016      grass() [25]
                0.00    0.00    3600/157016      setup() [54]
                0.00    0.00   76243/157016      displayLabels() [52]
                0.00    0.00   76673/157016      go() [2]
[46]     1.6    0.01    0.00  157016         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [46]
                0.00    0.00  157016/157016      std::char_traits<char>::compare(char const*, char const*, unsigned long) [153]
-----------------------------------------------
                0.00    0.00    3046/111857      std::vector<Sheep, std::allocator<Sheep> >::push_back(Sheep&&) [55]
                0.00    0.00  108811/111857      void std::__relocate_object_a<Sheep, Sheep, std::allocator<Sheep> >(Sheep*, Sheep*, std::allocator<Sheep>&) [49]
[47]     1.6    0.01    0.00  111857         std::remove_reference<Sheep&>::type&& std::move<Sheep&>(Sheep&) [47]
-----------------------------------------------
                0.00    0.00   76744/11944409     displayLabels() [52]
                0.00    0.00 11867665/11944409     go() [2]
[48]     1.6    0.00    0.00 11944409         bool __gnu_cxx::operator!=<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&) [48]
                0.00    0.00 23888818/24069326     __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::base() const [40]
-----------------------------------------------
                0.00    0.00  108811/108811      Sheep* std::__relocate_a_1<Sheep*, Sheep*, std::allocator<Sheep> >(Sheep*, Sheep*, Sheep*, std::allocator<Sheep>&) [24]
[49]     1.6    0.00    0.00  108811         void std::__relocate_object_a<Sheep, Sheep, std::allocator<Sheep> >(Sheep*, Sheep*, std::allocator<Sheep>&) [49]
                0.00    0.00  108811/111857      std::remove_reference<Sheep&>::type&& std::move<Sheep&>(Sheep&) [47]
                0.00    0.00  108811/111857      void std::allocator_traits<std::allocator<Sheep> >::construct<Sheep, Sheep>(std::allocator<Sheep>&, Sheep*, Sheep&&) [69]
                0.00    0.00  108811/338866      Sheep* std::__addressof<Sheep>(Sheep&) [137]
                0.00    0.00  108811/108811      void std::allocator_traits<std::allocator<Sheep> >::destroy<Sheep>(std::allocator<Sheep>&, Sheep*) [162]
-----------------------------------------------
                0.00    0.00   81658/81658       std::vector<Sheep, std::allocator<Sheep> >::clear() [51]
[50]     1.5    0.00    0.00   81658         std::vector<Sheep, std::allocator<Sheep> >::_M_erase_at_end(Sheep*) [50]
                0.00    0.00   81658/172878      std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_get_Tp_allocator() [26]
                0.00    0.00   81658/82210       void std::_Destroy<Sheep*, Sheep>(Sheep*, Sheep*, std::allocator<Sheep>&) [167]
-----------------------------------------------
                0.00    0.00   81658/81658       go() [2]
[51]     1.5    0.00    0.00   81658         std::vector<Sheep, std::allocator<Sheep> >::clear() [51]
                0.00    0.00   81658/81658       std::vector<Sheep, std::allocator<Sheep> >::_M_erase_at_end(Sheep*) [50]
-----------------------------------------------
                0.00    0.00       1/501         setup() [54]
                0.00    0.00     500/501         go() [2]
[52]     0.8    0.00    0.00     501         displayLabels() [52]
                0.00    0.00   76243/157016      __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [46]
                0.00    0.00   76243/11864796     __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::operator*() const [42]
                0.00    0.00   76744/11944409     bool __gnu_cxx::operator!=<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&) [48]
                0.00    0.00   82475/164633      bool __gnu_cxx::operator!=<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > const&, __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > > const&) [148]
                0.00    0.00   81974/167566      __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator*() const [147]
                0.00    0.00   81974/163632      __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator++() [150]
                0.00    0.00   76243/11861750     __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::operator++() [129]
                0.00    0.00     501/5539        std::vector<Wolf, std::allocator<Wolf> >::begin() [205]
                0.00    0.00     501/9473        std::vector<Wolf, std::allocator<Wolf> >::end() [191]
                0.00    0.00     501/168658      std::vector<Sheep, std::allocator<Sheep> >::begin() [146]
                0.00    0.00     501/171704      std::vector<Sheep, std::allocator<Sheep> >::end() [145]
-----------------------------------------------
                0.00    0.00    3884/3884        go() [2]
[53]     0.2    0.00    0.00    3884         Wolf::reproduceWolf() [53]
                0.00    0.00    3884/164661      Animal::move() [7]
                0.00    0.00    3884/3884        Wolf::Wolf(int, int, int) [223]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[54]     0.2    0.00    0.00       1         setup() [54]
                0.00    0.00    5562/335184      rand_int(int, int) [6]
                0.00    0.00    3600/157016      __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [46]
                0.00    0.00     100/3046        std::vector<Sheep, std::allocator<Sheep> >::push_back(Sheep&&) [55]
                0.00    0.00    7200/3683373     std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::operator[](unsigned long) [33]
                0.00    0.00     100/100         Sheep::Sheep(int) [79]
                0.00    0.00      50/50          Wolf::Wolf(int) [85]
                0.00    0.00       1/501         displayLabels() [52]
                0.00    0.00      50/3934        std::vector<Wolf, std::allocator<Wolf> >::push_back(Wolf&&) [93]
                0.00    0.00    7200/3683373     std::vector<Patch, std::allocator<Patch> >::operator[](unsigned long) [130]
                0.00    0.00    3600/24100       Patch::setColor(Patch::Color) [178]
                0.00    0.00    3600/3600        Patch::setCountdown(int) [226]
-----------------------------------------------
                0.00    0.00     100/3046        setup() [54]
                0.00    0.00    2946/3046        go() [2]
[55]     0.2    0.00    0.00    3046         std::vector<Sheep, std::allocator<Sheep> >::push_back(Sheep&&) [55]
                0.00    0.00    3046/3046        Sheep& std::vector<Sheep, std::allocator<Sheep> >::emplace_back<Sheep>(Sheep&&) [57]
                0.00    0.00    3046/111857      std::remove_reference<Sheep&>::type&& std::move<Sheep&>(Sheep&) [47]
-----------------------------------------------
                0.00    0.00    2946/2946        go() [2]
[56]     0.2    0.00    0.00    2946         Sheep::reproduceSheep() [56]
                0.00    0.00    2946/164661      Animal::move() [7]
                0.00    0.00    2946/2946        Sheep::Sheep(int, int, int) [231]
-----------------------------------------------
                0.00    0.00    3046/3046        std::vector<Sheep, std::allocator<Sheep> >::push_back(Sheep&&) [55]
[57]     0.2    0.00    0.00    3046         Sheep& std::vector<Sheep, std::allocator<Sheep> >::emplace_back<Sheep>(Sheep&&) [57]
                0.00    0.00     143/143         void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&) [58]
                0.00    0.00    3046/3046        std::vector<Sheep, std::allocator<Sheep> >::back() [108]
                0.00    0.00    2903/111857      void std::allocator_traits<std::allocator<Sheep> >::construct<Sheep, Sheep>(std::allocator<Sheep>&, Sheep*, Sheep&&) [69]
                0.00    0.00    3046/226903      Sheep&& std::forward<Sheep>(std::remove_reference<Sheep>::type&) [141]
                0.00    0.00     143/171704      std::vector<Sheep, std::allocator<Sheep> >::end() [145]
-----------------------------------------------
                0.00    0.00     143/143         Sheep& std::vector<Sheep, std::allocator<Sheep> >::emplace_back<Sheep>(Sheep&&) [57]
[58]     0.2    0.00    0.00     143         void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&) [58]
                0.00    0.00     286/8510        std::vector<Sheep, std::allocator<Sheep> >::_S_relocate(Sheep*, Sheep*, Sheep*, std::allocator<Sheep>&) [21]
                0.00    0.00     286/172878      std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_get_Tp_allocator() [26]
                0.00    0.00     286/24069326     __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::base() const [40]
                0.00    0.00     143/4255        __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::difference_type __gnu_cxx::operator-<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > const&) [95]
                0.00    0.00     143/111857      void std::allocator_traits<std::allocator<Sheep> >::construct<Sheep, Sheep>(std::allocator<Sheep>&, Sheep*, Sheep&&) [69]
                0.00    0.00     143/4255        std::vector<Sheep, std::allocator<Sheep> >::_M_check_len(unsigned long, char const*) const [220]
                0.00    0.00     143/168658      std::vector<Sheep, std::allocator<Sheep> >::begin() [146]
                0.00    0.00     143/4306        std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_allocate(unsigned long) [215]
                0.00    0.00     143/226903      Sheep&& std::forward<Sheep>(std::remove_reference<Sheep>::type&) [141]
                0.00    0.00     143/4807        std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_deallocate(Sheep*, unsigned long) [207]
-----------------------------------------------
                0.00    0.00   78040/78040       go() [2]
[59]     0.0    0.00    0.00   78040         std::vector<Wolf, std::allocator<Wolf> >::push_back(Wolf const&) [59]
